id;"Comp. Word";Frequency;"Grammatical Feature";Pronunciation;"English Translation";Position;Kanji;KanjiID
16238;含意;40;"light-verb -suru attached";gani;implication;R;意;33
16347;他意;39;"general noun";tai;"ill will";R;意;33
16557;発意;37;"light-verb -suru attached";hatui;idea;R;意;33
17747;達意;26;"general noun";tatui;lucidity;R;意;33
17898;大意;25;"general noun";taii;synopsis;R;意;33
18474;作意;21;"general noun";sakui;idea;R;意;33
19058;表意;18;"general noun";hyooi;gesture;R;意;33
19067;文意;18;"general noun";buni;"meaning of a sentence";R;意;33
19260;筆意;17;"general noun";hitui;brushwork;R;意;33
19708;有意;15;"general noun";yuui;significance;R;意;33
20042;御意;13;"general noun";gyoi;"your will";R;意;33
20044;語意;13;"general noun";goi;"meaning of a word";R;意;33
20413;天意;12;"general noun";teni;"divine will";R;意;33
20811;我意;10;"general noun";gai;self-will;R;意;33
20920;情意;10;"general noun";zyooi;feeling;R;意;33
20987;底意;10;"general noun";sokoi;"one's underlying motives or true intentions";R;意;33
21911;下意;7;"general noun";kai;"the feelings of the people";R;意;33
22201;内意;7;"general noun";naii;intention;R;意;33
22374;会意;6;"general noun";kaii;"compound ideograph formation";R;意;33
23600;原意;4;"general noun";geni;"original meaning";R;意;33
24056;来意;4;"general noun";raii;"purpose of a visit";R;意;33
24506;深意;3;"general noun";sini;"deep or profound meaning";R;意;33
25508;心意;2;"general noun";sini;mind;R;意;33
25680;着意;2;"light-verb -suru attached";tyakui;caution;R;意;33
25757;得意;2;"general noun";tokui;triumph;R;意;33
26174;一意;1;"general noun";itii;unique;R;意;33
26335;隔意;1;"general noun";kakui;reserved;R;意;33
26376;願意;1;"general noun";gani;wish;R;意;33
26809;実意;1;"general noun";zitui;sincerity;R;意;33
225;違反;40197;"light-verb -suru attached";ihan;violation;L;違;34
1049;違法;11289;"adjectival noun, na-adjective";ihoo;illegal;L;違;34
3050;違憲;2585;"general noun";iken;unconstitutionality;L;違;34
8856;違約;306;"light-verb -suru attached";iyaku;"breach of contract";L;違;34
16582;違和;36;"general noun";iwa;"physical disorder";L;違;34
16687;違背;35;"light-verb -suru attached";ihai;violation;L;違;34
25019;違犯;2;"light-verb -suru attached";ihan;violation;L;違;34
25020;違法;2;"general noun";ihoo;illegal;L;違;34
4371;相違;1406;"light-verb -suru attached";sooi;difference;R;違;34
21015;非違;10;"general noun";hii;illegality;R;違;34
24366;差違;3;"general noun";sai;difference;R;違;34
1200;育成;9576;"light-verb -suru attached";ikusei;rearing;L;育;40
1776;育児;5811;"light-verb -suru attached";ikuzi;childcare;L;育;40
4307;育英;1437;"light-verb -suru attached";ikuei;education;L;育;40
6940;育休;550;"general noun";ikukyuu;"childcare leave";L;育;40
9145;育毛;280;"light-verb -suru attached";ikumoo;"hair restoration";L;育;40
11090;育種;162;"light-verb -suru attached";ikusyu;breeding;L;育;40
16133;育苗;41;"general noun";ikubyoo;"raising seedlings";L;育;40
104;教育;63417;"light-verb -suru attached";kyooiku;training;R;育;40
1609;保育;6474;"light-verb -suru attached";hoiku;nursing;R;育;40
1733;体育;5980;"general noun";taiiku;"physical education";R;育;40
2521;飼育;3486;"light-verb -suru attached";siiku;breeding;R;育;40
5347;養育;974;"light-verb -suru attached";yooiku;"bringing up";R;育;40
6144;生育;724;"light-verb -suru attached";seiiku;"birth and growth";R;育;40
8580;成育;334;"light-verb -suru attached";seiiku;growth;R;育;40
8752;発育;317;"light-verb -suru attached";hatuiku;growth;R;育;40
10046;療育;217;"general noun";ryooiku;rehabilitation;R;育;40
11062;肥育;164;"general noun";hiiku;fattening;R;育;40
11361;愛育;151;"light-verb -suru attached";aiiku;"tender nurture";R;育;40
12360;徳育;116;"general noun";tokuiku;"moral education";R;育;40
12486;知育;112;"general noun";tiiku;"intellectual training";R;育;40
22832;哺育;6;"light-verb -suru attached";hoiku;nursing;R;育;40
23274;美育;5;"general noun";biiku;"training in aesthetics";R;育;40
26090;傅育;2;"light-verb -suru attached";huiku;"bringing up";R;育;40
26260;化育;1;"light-verb -suru attached";kaiku;"creation of the world";R;育;40
26512;訓育;1;"light-verb -suru attached";kuniku;discipline;R;育;40
173;一部;46289;"possible to use as an adverb";itibu;"one part";L;一;41
234;一般;39274;"general noun";ippan;general;L;一;41
432;一時;25126;"possible to use as an adverb";itizi;"one o'clock";L;一;41
461;一番;24155;"possible to use as an adverb";itiban;best;L;一;41
481;一緒;23453;"light-verb -suru attached";issyo;together;L;一;41
529;一致;21388;"light-verb -suru attached";itti;coincidence;L;一;41
937;一定;12477;"light-verb -suru attached";ittei;fixed;L;一;41
1465;一連;7409;"general noun";itiren;series;L;一;41
1521;一言;7020;"general noun";hitokoto;"single word";L;一;41
1567;一塁;6739;"general noun";itirui;"first base";L;一;41
1608;一環;6481;"general noun";ikkan;link;L;一;41
1631;一体;6381;"general noun";ittai;"...the heck";L;一;41
1645;一斉;6319;"possible to use as an adverb";issei;simultaneous;L;一;41
1672;一家;6195;"general noun";ikka;"a house";L;一;41
1801;一切;5675;"possible to use as an adverb";issai;all;L;一;41
1946;一貫;5036;"light-verb -suru attached";ikkan;consistency;L;一;41
1984;一瞬;4870;"possible to use as an adverb";issyun;moment;L;一;41
2007;一品;4791;"general noun";ippin;item;L;一;41
2337;一律;3877;"adjectival noun, na-adjective";itiritu;evenness;L;一;41
2376;一転;3793;"light-verb -suru attached";itten;turn;L;一;41
2480;一種;3585;"general noun";issyu;species;L;一;41
2525;一生;3482;"possible to use as an adverb";issyoo;"whole life";L;一;41
2545;一括;3437;"light-verb -suru attached";ikkatu;"all together";L;一;41
2599;一手;3311;"general noun";itte;move;L;一;41
2669;一角;3188;"general noun";ikkaku;corner;L;一;41
2941;一員;2731;"general noun";itiin;person;L;一;41
2987;一層;2671;"general noun";issoo;"much more";L;一;41
3058;一因;2572;"general noun";itiin;cause;L;一;41
3080;一変;2547;"light-verb -suru attached";ippen;"complete change";L;一;41
3192;一覧;2401;"light-verb -suru attached";itiran;look;L;一;41
3383;一夜;2220;"possible to use as an adverb";itiya;"one night";L;一;41
3563;一流;2046;"general noun";itiryuu;first-class;L;一;41
3682;一挙;1928;"possible to use as an adverb";ikkyo;"one effort";L;一;41
3701;一線;1911;"general noun";issen;line;L;一;41
3758;一族;1865;"general noun";itizoku;family;L;一;41
3759;一掃;1864;"light-verb -suru attached";issoo;"clean sweep";L;一;41
4074;一帯;1599;"general noun";ittai;region;L;一;41
4125;一新;1567;"light-verb -suru attached";issin;"complete change";L;一;41
4554;一周;1310;"light-verb -suru attached";issyuu;"once around";L;一;41
4688;一丸;1247;"general noun";itigan;lump;L;一;41
4726;一端;1224;"general noun";ittan;"one end";L;一;41
4757;一段;1209;"general noun";itidan;more;L;一;41
4785;一行;1194;"general noun";ikkoo;line;L;一;41
4892;一国;1153;"possible to use as an adverb";ikkoku;"whole country";L;一;41
4911;一場;1143;"general noun";itizyoo;"one time";L;一;41
4930;一門;1136;"general noun";itimon;family;L;一;41
4998;一打;1112;"general noun";itida;stroke;L;一;41
5020;一刻;1104;"general noun";ikkoku;minute;L;一;41
5104;一堂;1070;"general noun";itidoo;"one building";L;一;41
5174;一目;1043;"light-verb -suru attached";itimoku;look;L;一;41
5395;一任;954;"light-verb -suru attached";itinin;entrusting;L;一;41
5434;一途;939;"general noun";itto;way;L;一;41
5516;一大;909;"general noun";itidai;"one large ...";L;一;41
5683;一室;849;"general noun";issitu;"one room";L;一;41
5686;一節;848;"general noun";issetu;"a verse";L;一;41
5910;一報;785;"light-verb -suru attached";ippoo;information;L;一;41
5976;一元;767;"general noun";itigen;unitary;L;一;41
6062;一様;746;"adjectival noun, na-adjective";itiyoo;uniformity;L;一;41
6099;一幕;735;"general noun";hitomaku;"one act";L;一;41
6254;一心;695;"general noun";issin;"one mind";L;一;41
6325;一服;676;"light-verb -suru attached";ippuku;dose;L;一;41
6434;一戦;652;"light-verb -suru attached";issen;battle;L;一;41
6451;一息;647;"general noun";hitoiki;"one breath";L;一;41
6484;一眼;641;"general noun";itigan;"one eye";L;一;41
6547;一躍;625;"possible to use as an adverb";itiyaku;suddenly;L;一;41
6581;一気;619;"general noun";ikki;chug!;L;一;41
6591;一見;616;"light-verb -suru attached";ikken;look;L;一;41
6925;一文;554;"general noun";itibun;sentence;L;一;41
6982;一撃;544;"light-verb -suru attached";itigeki;blow;L;一;41
7085;一石;530;"general noun";isseki;"one game";L;一;41
7178;一礼;516;"light-verb -suru attached";itirei;bow;L;一;41
7420;一蹴;478;"light-verb -suru attached";issyuu;kicking;L;一;41
7435;一味;476;"general noun";itimi;clan;L;一;41
7503;一色;465;"general noun";issyoku;"one color";L;一;41
7576;一過;455;"general noun";ikka;"passing away";L;一;41
7621;一口;448;"general noun";hitokuti;mouthful;L;一;41
7690;一望;438;"light-verb -suru attached";itiboo;"one sweep";L;一;41
7725;一翼;433;"general noun";itiyoku;wing;L;一;41
8075;一同;386;"general noun";itidoo;"all present";L;一;41
8246;一巡;367;"light-verb -suru attached";itizyun;beat;L;一;41
8488;一助;344;"general noun";itizyo;help;L;一;41
8516;一身;341;"general noun";issin;oneself;L;一;41
8667;一発;324;"possible to use as an adverb";ippatu;"one shot";L;一;41
8727;一座;319;"light-verb -suru attached";itiza;party;L;一;41
8743;一声;317;"general noun";issei;voice;L;一;41
8822;一読;309;"light-verb -suru attached";itidoku;perusal;L;一;41
8867;一世;305;"general noun";issei;generation;L;一;41
8868;一昔;305;"general noun";hitomukasi;ages;L;一;41
9093;一喝;284;"light-verb -suru attached";ikkatu;"cry in a thundering voice";L;一;41
9181;一子;277;"general noun";issi;"a child";L;一;41
9280;一団;268;"general noun";itidan;body;L;一;41
9349;一揆;263;"general noun";ikki;uprising;L;一;41
9391;一句;259;"general noun";ikku;phrase;L;一;41
9419;一矢;257;"possible to use as an adverb";issi;"an arrow";L;一;41
9459;一言;254;"light-verb -suru attached";itigen;"single word";L;一;41
9479;一葉;252;"general noun";itiyoo;"one leaf";L;一;41
9578;一筋;245;"general noun";hitosuzi;"one long straight object";L;一;41
9711;一躍;237;"light-verb -suru attached";itiyaku;suddenly;L;一;41
9936;一命;223;"general noun";itimei;life;L;一;41
10047;一抹;216;"general noun";itimatu;"touch of";L;一;41
10406;一事;196;"general noun";itizi;"one thing";L;一;41
10445;一足;194;"general noun";hitoasi;step;L;一;41
10574;一語;186;"general noun";itigo;"one word";L;一;41
10770;一念;176;"general noun";itinen;"determined purpose";L;一;41
10935;一路;169;"general noun";itiro;"one road";L;一;41
11027;一考;165;"light-verb -suru attached";ikkoo;consideration;L;一;41
11157;一派;159;"general noun";ippa;school;L;一;41
11311;一級;153;"general noun";ikkyuu;"one grade";L;一;41
11362;一晩;151;"possible to use as an adverb";hitoban;"one night";L;一;41
11453;一案;147;"general noun";itian;idea;L;一;41
11480;一理;146;"general noun";itiri;principle;L;一;41
11645;一月;139;"possible to use as an adverb";itigatu;January;L;一;41
11675;一間;138;"general noun";ikken;"one ken";L;一;41
11763;一式;135;"general noun";issiki;"complete set";L;一;41
12129;一説;123;"general noun";issetu;"one theory";L;一;41
12286;一風;118;"general noun";ippuu;eccentric;L;一;41
12341;一刻;116;"adjectival noun, na-adjective";ikkoku;minute;L;一;41
12542;一笑;110;"general noun";issyoo;laugh;L;一;41
12573;一片;109;"general noun";ippen;slice;L;一;41
12741;一役;104;"general noun";hitoyaku;role;L;一;41
12930;一芸;99;"general noun";itigei;"an art";L;一;41
12931;一代;99;"general noun";itidai;generation;L;一;41
12965;一群;98;"general noun";itigun;group;L;一;41
13062;一樹;95;"general noun";itizyu;"one tree";L;一;41
13198;一滴;92;"possible to use as an adverb";itteki;drop;L;一;41
13396;一隅;87;"general noun";itiguu;corner;L;一;41
13397;一足;87;"possible to use as an adverb";issoku;pair;L;一;41
13484;一興;85;"general noun";ikkyoo;amusement;L;一;41
13485;一睡;85;"light-verb -suru attached";issui;"a wink of sleep";L;一;41
13529;一極;84;"general noun";ikkyoku;monopole;L;一;41
13530;一糸;84;"possible to use as an adverb";issi;thread;L;一;41
13531;一筆;84;"possible to use as an adverb";ippitu;"a few lines";L;一;41
13532;一目;84;"possible to use as an adverb";hitome;glance;L;一;41
13657;一策;81;"general noun";issaku;idea;L;一;41
13658;一徹;81;"adjectival noun, na-adjective";ittetu;obstinate;L;一;41
13691;一利;80;"general noun";itiri;"one advantage";L;一;41
13920;一輪;75;"general noun";itirin;"one flower";L;一;41
13966;一党;74;"general noun";ittoo;party;L;一;41
14119;一存;71;"general noun";itizon;"one's own discretion";L;一;41
14120;一対;71;"general noun";ittui;pair;L;一;41
14449;一途;65;"adjectival noun, na-adjective";itizu;wholehearted;L;一;41
14491;一等;64;"general noun";ittoo;first-class;L;一;41
14671;一銭;61;"possible to use as an adverb";issen;"one-hundredth of a yen";L;一;41
14873;一顧;58;"light-verb -suru attached";ikko;"notice of";L;一;41
14948;一介;57;"general noun";ikkai;mere;L;一;41
14949;一系;57;"general noun";ikkei;"single-family lineage";L;一;41
15012;一刀;56;"general noun";ittoo;sword;L;一;41
15013;一遍;56;"possible to use as an adverb";ippen;once;L;一;41
15201;一粒;53;"general noun";hitotubu;grain;L;一;41
15412;一辺;50;"general noun";ippen;"side of a geometric shape";L;一;41
15487;一皮;49;"general noun";hitokawa;unmasking;L;一;41
15488;一癖;49;"general noun";hitokuse;trait;L;一;41
15643;一首;47;"possible to use as an adverb";issyu;tanka;L;一;41
15644;一道;47;"general noun";itidoo;"one road";L;一;41
15645;一脈;47;"general noun";itimyaku;vein;L;一;41
15722;一物;46;"general noun";itimotu;plot;L;一;41
15877;一類;44;"general noun";itirui;"same kind";L;一;41
15966;一山;43;"general noun";hitoyama;"one mountain";L;一;41
16134;一朝;41;"general noun";ittyoo;temporarily;L;一;41
16305;一計;39;"general noun";ikkei;plan;L;一;41
16306;一重;39;"general noun";hitoe;"one layer";L;一;41
16392;一双;38;"general noun";issoo;pair;L;一;41
16393;一点;38;"general noun";itten;speck;L;一;41
16394;一如;38;"general noun";itinyo;oneness;L;一;41
16583;一席;36;"general noun";isseki;sitting;L;一;41
16886;一巻;33;"general noun";ikkan;"one roll";L;一;41
16887;一死;33;"general noun";issi;dying;L;一;41
16988;一閃;32;"light-verb -suru attached";issen;flash;L;一;41
16989;一縷;32;"general noun";itiru;"a thread";L;一;41
17091;一反;31;"general noun";ittan;"one-tenth hectare";L;一;41
17192;一瞥;30;"light-verb -suru attached";itibetu;glance;L;一;41
17310;一丁;29;"possible to use as an adverb";ittyoo;"one sheet";L;一;41
17311;一泡;29;"general noun";hitoawa;blow;L;一;41
17560;一花;27;"general noun";hitohana;success;L;一;41
17681;一条;26;"general noun";itizyoo;"one long straight object";L;一;41
17811;一筋;25;"adjectival noun, na-adjective";hitosuzi;"one long straight object";L;一;41
17967;一角;24;"possible to use as an adverb";hitokado;"a cut above the rest";L;一;41
18120;一献;23;"general noun";ikkon;"one cup";L;一;41
18121;一軒;23;"general noun";ikken;"one house";L;一;41
18122;一寸;23;"general noun";issun;"one sun";L;一;41
18123;一難;23;"general noun";itinan;"one difficulty";L;一;41
18436;一塊;21;"general noun";hitokatamari;"one lump";L;一;41
18744;一旗;19;"general noun";hitohata;flag;L;一;41
18914;一女;18;"general noun";itizyo;daughter;L;一;41
18915;一聴;18;"general noun";ittyoo;"listening to once";L;一;41
19110;一々;17;"possible to use as an adverb";itiiti;one-by-one;L;一;41
19111;一天;17;"general noun";itten;"the whole sky";L;一;41
19112;一夕;17;"possible to use as an adverb";isseki;"one evening";L;一;41
19314;一泊;16;"light-verb -suru attached";ippaku;"stopping one night";L;一;41
19525;一戸;15;"general noun";ikko;"one house";L;一;41
19983;一筆;13;"general noun";hitohude;"a few lines";L;一;41
19984;一両;13;"possible to use as an adverb";itiryoo;"one vehicle";L;一;41
20236;一敗;12;"light-verb -suru attached";ippai;"one defeat";L;一;41
20789;一驚;10;"light-verb -suru attached";ikkyoo;surprise;L;一;41
20790;一己;10;"general noun";ikko;personal;L;一;41
20791;一陣;10;"general noun";itizin;"gust of wind";L;一;41
20792;一通;10;"general noun";ittuu;"one copy";L;一;41
21105;一拍;9;"possible to use as an adverb";ippaku;"one clap";L;一;41
21480;一雨;8;"general noun";hitoame;shower;L;一;41
21481;一汗;8;"general noun";hitoase;"doing a job";L;一;41
21482;一季;8;"general noun";ikki;"one season";L;一;41
21483;一義;8;"general noun";itigi;reason;L;一;41
21484;一軍;8;"general noun";itigun;"an army";L;一;41
21485;一再;8;"possible to use as an adverb";issai;"once or twice";L;一;41
21486;一札;8;"general noun";issatu;document;L;一;41
21886;一決;7;"light-verb -suru attached";ikketu;agreed;L;一;41
21887;一向;7;"adjectival noun, na-adjective";hitaburu;"nothing but";L;一;41
21888;一白;7;"general noun";ippaku;"first of nine traditional astrological signs";L;一;41
22345;一半;6;"general noun";ippan;half;L;一;41
22862;一頃;5;"possible to use as an adverb";hitokoro;once;L;一;41
22863;一束;5;"general noun";issoku;"a bundle";L;一;41
22864;一面;5;"general noun";itimen;"one face";L;一;41
23443;一一;4;"possible to use as an adverb";itiiti;one-by-one;L;一;41
23444;一指;4;"general noun";issi;finger;L;一;41
